"","Ob","Type","MPG.highway","AirBags","DriveTrain","Cylinders","EngineSize","Horsepower","RPM","Rev.per.mile","Man.trans.avail","Fuel.tank.capacity","Passengers","Length","Wheelbase","Width","Turn.circle","Rear.seat.room","Luggage.room","Weight","Origin","Make","PriceNew","average","level1","level2","level3","level4","level5","level6","level7","level8"
"959",394,"Midsize",30,"Driver only","Front","6",3,140,4800,1885,"No",16,5,192,106,71,40,27.5,18,3325,"USA","Ford Taurus",21199.42497,22144.4967709524,0,0,1,0,0,0,0,0
"960",142,"Midsize",30,"Driver only","Front","6",3,140,4800,1885,"No",16,5,192,106,71,40,27.5,18,3325,"USA","Ford Taurus",21616.21979,22144.4967709524,0,0,1,0,0,0,0,0
"961",417,"Midsize",30,"Driver only","Front","6",3,140,4800,1885,"No",16,5,192,106,71,40,27.5,18,3325,"USA","Ford Taurus",21717.82457,22144.4967709524,0,0,1,0,0,0,0,0
"962",661,"Midsize",30,"Driver only","Front","6",3,140,4800,1885,"No",16,5,192,106,71,40,27.5,18,3325,"USA","Ford Taurus",21954.24536,22144.4967709524,0,0,1,0,0,0,0,0
"963",1165,"Midsize",30,"Driver only","Front","6",3,140,4800,1885,"No",16,5,192,106,71,40,27.5,18,3325,"USA","Ford Taurus",21954.24536,22144.4967709524,0,0,1,0,0,0,0,0
"964",1444,"Midsize",30,"Driver only","Front","6",3,140,4800,1885,"No",16,5,192,106,71,40,27.5,18,3325,"USA","Ford Taurus",22286.84572,22144.4967709524,0,0,1,0,0,0,0,0
"965",670,"Midsize",30,"Driver only","Front","6",3,140,4800,1885,"No",16,5,192,106,71,40,27.5,18,3325,"USA","Ford Taurus",22365.60173,22144.4967709524,0,0,1,0,0,0,0,0
"966",454,"Midsize",30,"Driver only","Front","6",3,140,4800,1885,"No",16,5,192,106,71,40,27.5,18,3325,"USA","Ford Taurus",22747.85216,22144.4967709524,0,0,1,0,0,0,0,0
"967",1485,"Midsize",30,"Driver only","Front","6",3,140,4800,1885,"No",16,5,192,106,71,40,27.5,18,3325,"USA","Ford Taurus",22747.85216,22144.4967709524,0,0,1,0,0,0,0,0
"968",547,"Midsize",30,"Driver only","Front","6",3,140,4800,1885,"No",16,5,192,106,71,40,27.5,18,3325,"USA","Ford Taurus",22791.8874,22144.4967709524,0,0,1,0,0,0,0,0
"969",228,"Midsize",30,"Driver only","Front","6",3,140,4800,1885,"No",16,5,192,106,71,40,27.5,18,3325,"USA","Ford Taurus",22872.33116,22144.4967709524,0,0,1,0,0,0,0,0
"970",861,"Midsize",30,"Driver only","Front","6",3,140,4800,1885,"No",16,5,192,106,71,40,27.5,18,3325,"USA","Ford Taurus",22872.33116,22144.4967709524,0,0,1,0,0,0,0,0
"971",1274,"Midsize",30,"Driver only","Front","6",3,140,4800,1885,"No",16,5,192,106,71,40,27.5,18,3325,"USA","Ford Taurus",22896.2358,22144.4967709524,0,0,1,0,0,0,0,0
"972",290,"Midsize",30,"Driver only","Front","6",3,140,4800,1885,"No",16,5,192,106,71,40,27.5,18,3325,"USA","Ford Taurus",23009.28251,22144.4967709524,0,0,1,0,0,0,0,0
"973",341,"Midsize",30,"Driver only","Front","6",3,140,4800,1885,"No",16,5,192,106,71,40,27.5,18,3325,"USA","Ford Taurus",23059.55864,22144.4967709524,0,0,1,0,0,0,0,0
"974",24,"Midsize",30,"Driver only","Front","6",3,140,4800,1885,"No",16,5,192,106,71,40,27.5,18,3325,"USA","Ford Taurus",23572.35666,22144.4967709524,0,0,1,0,0,0,0,0
"975",1434,"Midsize",30,"Driver only","Front","6",3,140,4800,1885,"No",16,5,192,106,71,40,27.5,18,3325,"USA","Ford Taurus",23572.35666,22144.4967709524,0,0,1,0,0,0,0,0
"976",618,"Sporty",31,"Driver & Passenger","Front","4",2.3,160,5800,2855,"Yes",15.9,4,175,100,70,39,23.5,8,2865,"non-USA","Honda Prelude",19909.19086,22162.6594835294,0,0,1,0,0,0,0,0
"977",586,"Sporty",31,"Driver & Passenger","Front","4",2.3,160,5800,2855,"Yes",15.9,4,175,100,70,39,23.5,8,2865,"non-USA","Honda Prelude",21119.24011,22162.6594835294,0,0,1,0,0,0,0,0
"978",1386,"Sporty",31,"Driver & Passenger","Front","4",2.3,160,5800,2855,"Yes",15.9,4,175,100,70,39,23.5,8,2865,"non-USA","Honda Prelude",21362.55872,22162.6594835294,0,0,1,0,0,0,0,0
"979",1147,"Sporty",31,"Driver & Passenger","Front","4",2.3,160,5800,2855,"Yes",15.9,4,175,100,70,39,23.5,8,2865,"non-USA","Honda Prelude",21964.57855,22162.6594835294,0,0,1,0,0,0,0,0
"980",76,"Sporty",31,"Driver & Passenger","Front","4",2.3,160,5800,2855,"Yes",15.9,4,175,100,70,39,23.5,8,2865,"non-USA","Honda Prelude",21971.8887,22162.6594835294,0,0,1,0,0,0,0,0
"981",657,"Sporty",31,"Driver & Passenger","Front","4",2.3,160,5800,2855,"Yes",15.9,4,175,100,70,39,23.5,8,2865,"non-USA","Honda Prelude",21985.36122,22162.6594835294,0,0,1,0,0,0,0,0
"982",1180,"Sporty",31,"Driver & Passenger","Front","4",2.3,160,5800,2855,"Yes",15.9,4,175,100,70,39,23.5,8,2865,"non-USA","Honda Prelude",21985.36122,22162.6594835294,0,0,1,0,0,0,0,0
"983",354,"Sporty",31,"Driver & Passenger","Front","4",2.3,160,5800,2855,"Yes",15.9,4,175,100,70,39,23.5,8,2865,"non-USA","Honda Prelude",22044.19291,22162.6594835294,0,0,1,0,0,0,0,0
"984",991,"Sporty",31,"Driver & Passenger","Front","4",2.3,160,5800,2855,"Yes",15.9,4,175,100,70,39,23.5,8,2865,"non-USA","Honda Prelude",22044.19291,22162.6594835294,0,0,1,0,0,0,0,0
"985",140,"Sporty",31,"Driver & Passenger","Front","4",2.3,160,5800,2855,"Yes",15.9,4,175,100,70,39,23.5,8,2865,"non-USA","Honda Prelude",22598.37684,22162.6594835294,0,0,1,0,0,0,0,0
"986",313,"Sporty",31,"Driver & Passenger","Front","4",2.3,160,5800,2855,"Yes",15.9,4,175,100,70,39,23.5,8,2865,"non-USA","Honda Prelude",22598.37684,22162.6594835294,0,0,1,0,0,0,0,0
"987",1113,"Sporty",31,"Driver & Passenger","Front","4",2.3,160,5800,2855,"Yes",15.9,4,175,100,70,39,23.5,8,2865,"non-USA","Honda Prelude",22632.23947,22162.6594835294,0,0,1,0,0,0,0,0
"988",249,"Sporty",31,"Driver & Passenger","Front","4",2.3,160,5800,2855,"Yes",15.9,4,175,100,70,39,23.5,8,2865,"non-USA","Honda Prelude",22780.29478,22162.6594835294,0,0,1,0,0,0,0,0
"989",884,"Sporty",31,"Driver & Passenger","Front","4",2.3,160,5800,2855,"Yes",15.9,4,175,100,70,39,23.5,8,2865,"non-USA","Honda Prelude",22792.73171,22162.6594835294,0,0,1,0,0,0,0,0
"990",1325,"Sporty",31,"Driver & Passenger","Front","4",2.3,160,5800,2855,"Yes",15.9,4,175,100,70,39,23.5,8,2865,"non-USA","Honda Prelude",22792.73171,22162.6594835294,0,0,1,0,0,0,0,0
"991",1401,"Sporty",31,"Driver & Passenger","Front","4",2.3,160,5800,2855,"Yes",15.9,4,175,100,70,39,23.5,8,2865,"non-USA","Honda Prelude",22792.73171,22162.6594835294,0,0,1,0,0,0,0,0
"992",1267,"Sporty",31,"Driver & Passenger","Front","4",2.3,160,5800,2855,"Yes",15.9,4,175,100,70,39,23.5,8,2865,"non-USA","Honda Prelude",23391.16296,22162.6594835294,0,0,1,0,0,0,0,0
"993",903,"Van",20,"Driver only","4WD","6",3,145,4800,2080,"Yes",21,7,176,119,72,45,30,20,3735,"USA","Ford Aerostar",20348.38045,22597.02817375,0,0,0,1,0,0,0,0
"994",980,"Van",20,"Driver only","4WD","6",3,145,4800,2080,"Yes",21,7,176,119,72,45,30,20,3735,"USA","Ford Aerostar",21656.29233,22597.02817375,0,0,0,1,0,0,0,0
"995",143,"Van",20,"Driver only","4WD","6",3,145,4800,2080,"Yes",21,7,176,119,72,45,30,20,3735,"USA","Ford Aerostar",22762.03148,22597.02817375,0,0,0,1,0,0,0,0
"996",1219,"Van",20,"Driver only","4WD","6",3,145,4800,2080,"Yes",21,7,176,119,72,45,30,20,3735,"USA","Ford Aerostar",22762.03148,22597.02817375,0,0,0,1,0,0,0,0
"997",236,"Van",20,"Driver only","4WD","6",3,145,4800,2080,"Yes",21,7,176,119,72,45,30,20,3735,"USA","Ford Aerostar",23227.04737,22597.02817375,0,0,0,1,0,0,0,0
"998",323,"Van",20,"Driver only","4WD","6",3,145,4800,2080,"Yes",21,7,176,119,72,45,30,20,3735,"USA","Ford Aerostar",23227.04737,22597.02817375,0,0,0,1,0,0,0,0
"999",1385,"Van",20,"Driver only","4WD","6",3,145,4800,2080,"Yes",21,7,176,119,72,45,30,20,3735,"USA","Ford Aerostar",23227.04737,22597.02817375,0,0,0,1,0,0,0,0
"1000",970,"Van",20,"Driver only","4WD","6",3,145,4800,2080,"Yes",21,7,176,119,72,45,30,20,3735,"USA","Ford Aerostar",23566.34754,22597.02817375,0,0,0,1,0,0,0,0
"1001",370,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,200,111,74,42,30.5,17,3470,"USA","Buick LeSabre",21652.03822,22614.68761,0,0,0,1,0,0,0,0
"1002",714,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,200,111,74,42,30.5,17,3470,"USA","Buick LeSabre",21918.80158,22614.68761,0,0,0,1,0,0,0,0
"1003",1152,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,200,111,74,42,30.5,17,3470,"USA","Buick LeSabre",22003.59373,22614.68761,0,0,0,1,0,0,0,0
"1004",832,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,200,111,74,42,30.5,17,3470,"USA","Buick LeSabre",22435.81726,22614.68761,0,0,0,1,0,0,0,0
"1005",74,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,200,111,74,42,30.5,17,3470,"USA","Buick LeSabre",22455.65565,22614.68761,0,0,0,1,0,0,0,0
"1006",671,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,200,111,74,42,30.5,17,3470,"USA","Buick LeSabre",22706.77482,22614.68761,0,0,0,1,0,0,0,0
"1007",1461,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,200,111,74,42,30.5,17,3470,"USA","Buick LeSabre",22706.77482,22614.68761,0,0,0,1,0,0,0,0
"1008",565,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,200,111,74,42,30.5,17,3470,"USA","Buick LeSabre",22763.32007,22614.68761,0,0,0,1,0,0,0,0
"1009",677,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,200,111,74,42,30.5,17,3470,"USA","Buick LeSabre",22763.32007,22614.68761,0,0,0,1,0,0,0,0
"1010",747,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,200,111,74,42,30.5,17,3470,"USA","Buick LeSabre",22763.32007,22614.68761,0,0,0,1,0,0,0,0
"1011",759,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,200,111,74,42,30.5,17,3470,"USA","Buick LeSabre",22862.17094,22614.68761,0,0,0,1,0,0,0,0
"1012",906,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,200,111,74,42,30.5,17,3470,"USA","Buick LeSabre",22862.17094,22614.68761,0,0,0,1,0,0,0,0
"1013",947,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,200,111,74,42,30.5,17,3470,"USA","Buick LeSabre",22899.53056,22614.68761,0,0,0,1,0,0,0,0
"1014",1276,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,200,111,74,42,30.5,17,3470,"USA","Buick LeSabre",23812.33781,22614.68761,0,0,0,1,0,0,0,0
"1015",704,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,201,111,74,42,31.5,17,3470,"USA","Oldsmobile Eighty-Eight",21768.47504,22907.3254863636,0,0,0,1,0,0,0,0
"1016",234,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,201,111,74,42,31.5,17,3470,"USA","Oldsmobile Eighty-Eight",21892.70928,22907.3254863636,0,0,0,1,0,0,0,0
"1017",599,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,201,111,74,42,31.5,17,3470,"USA","Oldsmobile Eighty-Eight",22316.07453,22907.3254863636,0,0,0,1,0,0,0,0
"1018",182,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,201,111,74,42,31.5,17,3470,"USA","Oldsmobile Eighty-Eight",22556.58426,22907.3254863636,0,0,0,1,0,0,0,0
"1019",345,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,201,111,74,42,31.5,17,3470,"USA","Oldsmobile Eighty-Eight",22556.58426,22907.3254863636,0,0,0,1,0,0,0,0
"1020",758,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,201,111,74,42,31.5,17,3470,"USA","Oldsmobile Eighty-Eight",23380.90326,22907.3254863636,0,0,0,1,0,0,0,0
"1021",71,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,201,111,74,42,31.5,17,3470,"USA","Oldsmobile Eighty-Eight",23412.32331,22907.3254863636,0,0,0,1,0,0,0,0
"1022",393,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,201,111,74,42,31.5,17,3470,"USA","Oldsmobile Eighty-Eight",23412.32331,22907.3254863636,0,0,0,1,0,0,0,0
"1023",900,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,201,111,74,42,31.5,17,3470,"USA","Oldsmobile Eighty-Eight",23412.32331,22907.3254863636,0,0,0,1,0,0,0,0
"1024",817,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,201,111,74,42,31.5,17,3470,"USA","Oldsmobile Eighty-Eight",23560.81314,22907.3254863636,0,0,0,1,0,0,0,0
"1025",1473,"Large",28,"Driver only","Front","6",3.8,170,4800,1570,"No",18,6,201,111,74,42,31.5,17,3470,"USA","Oldsmobile Eighty-Eight",23711.46665,22907.3254863636,0,0,0,1,0,0,0,0
"1026",160,"Van",22,"Driver only","4WD","4",2.4,138,5000,2515,"Yes",19.8,7,187,113,71,41,35,21,3785,"non-USA","Toyota Previa",22606.54674,23692.5572481818,0,0,0,1,0,0,0,0
"1027",877,"Van",22,"Driver only","4WD","4",2.4,138,5000,2515,"Yes",19.8,7,187,113,71,41,35,21,3785,"non-USA","Toyota Previa",22687.12136,23692.5572481818,0,0,0,1,0,0,0,0
"1028",106,"Van",22,"Driver only","4WD","4",2.4,138,5000,2515,"Yes",19.8,7,187,113,71,41,35,21,3785,"non-USA","Toyota Previa",22945.58427,23692.5572481818,0,0,0,1,0,0,0,0
"1029",418,"Van",22,"Driver only","4WD","4",2.4,138,5000,2515,"Yes",19.8,7,187,113,71,41,35,21,3785,"non-USA","Toyota Previa",22945.58427,23692.5572481818,0,0,0,1,0,0,0,0
"1030",1081,"Van",22,"Driver only","4WD","4",2.4,138,5000,2515,"Yes",19.8,7,187,113,71,41,35,21,3785,"non-USA","Toyota Previa",23485.56714,23692.5572481818,0,0,0,1,0,0,0,0
"1031",1187,"Van",22,"Driver only","4WD","4",2.4,138,5000,2515,"Yes",19.8,7,187,113,71,41,35,21,3785,"non-USA","Toyota Previa",23793.7355,23692.5572481818,0,0,0,1,0,0,0,0
"1032",389,"Van",22,"Driver only","4WD","4",2.4,138,5000,2515,"Yes",19.8,7,187,113,71,41,35,21,3785,"non-USA","Toyota Previa",24009.46062,23692.5572481818,0,0,0,1,0,0,0,0
"1033",1257,"Van",22,"Driver only","4WD","4",2.4,138,5000,2515,"Yes",19.8,7,187,113,71,41,35,21,3785,"non-USA","Toyota Previa",24009.46062,23692.5572481818,0,0,0,1,0,0,0,0
"1034",752,"Van",22,"Driver only","4WD","4",2.4,138,5000,2515,"Yes",19.8,7,187,113,71,41,35,21,3785,"non-USA","Toyota Previa",24644.23008,23692.5572481818,0,0,0,1,0,0,0,0
"1035",941,"Van",22,"Driver only","4WD","4",2.4,138,5000,2515,"Yes",19.8,7,187,113,71,41,35,21,3785,"non-USA","Toyota Previa",24644.23008,23692.5572481818,0,0,0,1,0,0,0,0
"1036",319,"Van",22,"Driver only","4WD","4",2.4,138,5000,2515,"Yes",19.8,7,187,113,71,41,35,21,3785,"non-USA","Toyota Previa",24846.60905,23692.5572481818,0,0,0,1,0,0,0,0
"1037",862,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",22206.12063,24200.7815259091,0,0,0,1,0,0,0,0
"1038",337,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",22548.79509,24200.7815259091,0,0,0,1,0,0,0,0
"1039",109,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",23250.45778,24200.7815259091,0,0,0,1,0,0,0,0
"1040",90,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",23346.81844,24200.7815259091,0,0,0,1,0,0,0,0
"1041",803,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",23346.81844,24200.7815259091,0,0,0,1,0,0,0,0
"1042",626,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",23363.00407,24200.7815259091,0,0,0,1,0,0,0,0
"1043",698,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",23782.54708,24200.7815259091,0,0,0,1,0,0,0,0
"1044",1160,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",23782.54708,24200.7815259091,0,0,0,1,0,0,0,0
"1045",529,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",24166.56715,24200.7815259091,0,0,0,1,0,0,0,0
"1046",568,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",24267.27712,24200.7815259091,0,0,0,1,0,0,0,0
"1047",776,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",24267.27712,24200.7815259091,0,0,0,1,0,0,0,0
"1048",474,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",24410.67303,24200.7815259091,0,0,0,1,0,0,0,0
"1049",570,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",24410.67303,24200.7815259091,0,0,0,1,0,0,0,0
"1050",879,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",24410.67303,24200.7815259091,0,0,0,1,0,0,0,0
"1051",808,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",24574.07621,24200.7815259091,0,0,0,1,0,0,0,0
"1052",952,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",24574.07621,24200.7815259091,0,0,0,1,0,0,0,0
"1053",1379,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",24574.07621,24200.7815259091,0,0,0,1,0,0,0,0
"1054",1451,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",24974.70263,24200.7815259091,0,0,0,1,0,0,0,0
"1055",504,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",25362.31561,24200.7815259091,0,0,0,1,0,0,0,0
"1056",1161,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",25362.31561,24200.7815259091,0,0,0,1,0,0,0,0
"1057",165,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",25717.691,24200.7815259091,0,0,0,1,0,0,0,0
"1058",1483,"Compact",28,"Driver only","Rear","4",2.3,114,5400,2215,"Yes",15.8,5,190,104,67,37,29.5,14,2985,"non-USA","Volvo 240",25717.691,24200.7815259091,0,0,0,1,0,0,0,0
"1059",439,"Midsize",26,"Driver only","Front","6",3,160,5200,2045,"No",18.5,5,188,104,69,41,28.5,14,3200,"non-USA","Nissan Maxima",24143.53311,24470.796685,0,0,0,1,0,0,0,0
"1060",636,"Midsize",26,"Driver only","Front","6",3,160,5200,2045,"No",18.5,5,188,104,69,41,28.5,14,3200,"non-USA","Nissan Maxima",24798.06026,24470.796685,0,0,0,1,0,0,0,0
"1061",192,"Sporty",25,"None","Front","6",2.8,178,5800,2385,"Yes",18.5,4,159,97,66,36,26,15,2810,"non-USA","Volkswagen Corrado",23996.03483,25119.2955878571,0,0,0,1,0,0,0,0
"1062",1226,"Sporty",25,"None","Front","6",2.8,178,5800,2385,"Yes",18.5,4,159,97,66,36,26,15,2810,"non-USA","Volkswagen Corrado",23996.03483,25119.2955878571,0,0,0,1,0,0,0,0
"1063",308,"Sporty",25,"None","Front","6",2.8,178,5800,2385,"Yes",18.5,4,159,97,66,36,26,15,2810,"non-USA","Volkswagen Corrado",24049.96728,25119.2955878571,0,0,0,1,0,0,0,0
"1064",955,"Sporty",25,"None","Front","6",2.8,178,5800,2385,"Yes",18.5,4,159,97,66,36,26,15,2810,"non-USA","Volkswagen Corrado",24692.2868,25119.2955878571,0,0,0,1,0,0,0,0
"1065",762,"Sporty",25,"None","Front","6",2.8,178,5800,2385,"Yes",18.5,4,159,97,66,36,26,15,2810,"non-USA","Volkswagen Corrado",24824.77206,25119.2955878571,0,0,0,1,0,0,0,0
"1066",108,"Sporty",25,"None","Front","6",2.8,178,5800,2385,"Yes",18.5,4,159,97,66,36,26,15,2810,"non-USA","Volkswagen Corrado",24913.96535,25119.2955878571,0,0,0,1,0,0,0,0
"1067",1285,"Sporty",25,"None","Front","6",2.8,178,5800,2385,"Yes",18.5,4,159,97,66,36,26,15,2810,"non-USA","Volkswagen Corrado",24913.96535,25119.2955878571,0,0,0,1,0,0,0,0
"1068",600,"Sporty",25,"None","Front","6",2.8,178,5800,2385,"Yes",18.5,4,159,97,66,36,26,15,2810,"non-USA","Volkswagen Corrado",25227.58215,25119.2955878571,0,0,0,1,0,0,0,0
"1069",1088,"Sporty",25,"None","Front","6",2.8,178,5800,2385,"Yes",18.5,4,159,97,66,36,26,15,2810,"non-USA","Volkswagen Corrado",25237.61598,25119.2955878571,0,0,0,1,0,0,0,0
"1070",220,"Sporty",25,"None","Front","6",2.8,178,5800,2385,"Yes",18.5,4,159,97,66,36,26,15,2810,"non-USA","Volkswagen Corrado",25826.90892,25119.2955878571,0,0,0,1,0,0,0,0
"1071",638,"Sporty",25,"None","Front","6",2.8,178,5800,2385,"Yes",18.5,4,159,97,66,36,26,15,2810,"non-USA","Volkswagen Corrado",25826.90892,25119.2955878571,0,0,0,1,0,0,0,0
"1072",999,"Sporty",25,"None","Front","6",2.8,178,5800,2385,"Yes",18.5,4,159,97,66,36,26,15,2810,"non-USA","Volkswagen Corrado",25826.90892,25119.2955878571,0,0,0,1,0,0,0,0
"1073",1050,"Sporty",25,"None","Front","6",2.8,178,5800,2385,"Yes",18.5,4,159,97,66,36,26,15,2810,"non-USA","Volkswagen Corrado",25855.94593,25119.2955878571,0,0,0,1,0,0,0,0
"1074",490,"Sporty",25,"None","Front","6",2.8,178,5800,2385,"Yes",18.5,4,159,97,66,36,26,15,2810,"non-USA","Volkswagen Corrado",26481.24091,25119.2955878571,0,0,0,1,0,0,0,0
"1075",972,"Large",25,"Driver only","Rear","6",5.7,180,4000,1320,"No",23,6,216,116,78,45,30.5,21,4105,"USA","Buick Roadmaster",22858.33808,25220.98655125,0,0,0,1,0,0,0,0
"1076",825,"Large",25,"Driver only","Rear","6",5.7,180,4000,1320,"No",23,6,216,116,78,45,30.5,21,4105,"USA","Buick Roadmaster",23440.69271,25220.98655125,0,0,0,1,0,0,0,0
"1077",1059,"Large",25,"Driver only","Rear","6",5.7,180,4000,1320,"No",23,6,216,116,78,45,30.5,21,4105,"USA","Buick Roadmaster",23770.2386,25220.98655125,0,0,0,1,0,0,0,0
"1078",656,"Large",25,"Driver only","Rear","6",5.7,180,4000,1320,"No",23,6,216,116,78,45,30.5,21,4105,"USA","Buick Roadmaster",24100.88515,25220.98655125,0,0,0,1,0,0,0,0
"1079",590,"Large",25,"Driver only","Rear","6",5.7,180,4000,1320,"No",23,6,216,116,78,45,30.5,21,4105,"USA","Buick Roadmaster",24115.02284,25220.98655125,0,0,0,1,0,0,0,0
"1080",1242,"Large",25,"Driver only","Rear","6",5.7,180,4000,1320,"No",23,6,216,116,78,45,30.5,21,4105,"USA","Buick Roadmaster",24406.52155,25220.98655125,0,0,0,1,0,0,0,0
"1081",1000,"Large",25,"Driver only","Rear","6",5.7,180,4000,1320,"No",23,6,216,116,78,45,30.5,21,4105,"USA","Buick Roadmaster",24595.96318,25220.98655125,0,0,0,1,0,0,0,0
"1082",55,"Large",25,"Driver only","Rear","6",5.7,180,4000,1320,"No",23,6,216,116,78,45,30.5,21,4105,"USA","Buick Roadmaster",24638.40309,25220.98655125,0,0,0,1,0,0,0,0
"1083",844,"Large",25,"Driver only","Rear","6",5.7,180,4000,1320,"No",23,6,216,116,78,45,30.5,21,4105,"USA","Buick Roadmaster",25074.19734,25220.98655125,0,0,0,1,0,0,0,0
"1084",331,"Large",25,"Driver only","Rear","6",5.7,180,4000,1320,"No",23,6,216,116,78,45,30.5,21,4105,"USA","Buick Roadmaster",25111.48039,25220.98655125,0,0,0,1,0,0,0,0
"1085",826,"Large",25,"Driver only","Rear","6",5.7,180,4000,1320,"No",23,6,216,116,78,45,30.5,21,4105,"USA","Buick Roadmaster",25427.77498,25220.98655125,0,0,0,1,0,0,0,0
"1086",295,"Large",25,"Driver only","Rear","6",5.7,180,4000,1320,"No",23,6,216,116,78,45,30.5,21,4105,"USA","Buick Roadmaster",25629.45074,25220.98655125,0,0,0,1,0,0,0,0
"1087",784,"Large",25,"Driver only","Rear","6",5.7,180,4000,1320,"No",23,6,216,116,78,45,30.5,21,4105,"USA","Buick Roadmaster",25629.45074,25220.98655125,0,0,0,1,0,0,0,0
